Borrower_ID,Borrower_Name,CIN,PAN,Sector,City,Risk_Profile,External_Rating,Sanctioned_Limit_Cr,Annual_Turnover_Cr,Total_Debt_Cr,TNW_Cr,Promoter_Holding_Pct,EWS-001_Value,EWS-001_Score,EWS-001_Critical,EWS-002_Value,EWS-002_Score,EWS-002_Critical,EWS-003_Value,EWS-003_Score,EWS-003_Critical,EWS-004_Value,EWS-004_Score,EWS-004_Critical,EWS-005_Value,EWS-005_Score,EWS-005_Critical,EWS-006_Value,EWS-006_Score,EWS-006_Critical,EWS-007_Value,EWS-007_Score,EWS-007_Critical,EWS-008_Value,EWS-008_Score,EWS-008_Critical,EWS-009_Value,EWS-009_Score,EWS-009_Critical,EWS-010_Value,EWS-010_Score,EWS-010_Critical,EWS-011_Value,EWS-011_Score,EWS-011_Critical,EWS-012_Value,EWS-012_Score,EWS-012_Critical,EWS-013_Value,EWS-013_Score,EWS-013_Critical,EWS-014_Value,EWS-014_Score,EWS-014_Critical,EWS-015_Value,EWS-015_Score,EWS-015_Critical,EWS-016_Value,EWS-016_Score,EWS-016_Critical,EWS-017_Value,EWS-017_Score,EWS-017_Critical,EWS-018_Value,EWS-018_Score,EWS-018_Critical,EWS-019_Value,EWS-019_Score,EWS-019_Critical,EWS-020_Value,EWS-020_Score,EWS-020_Critical,EWS-021_Value,EWS-021_Score,EWS-021_Critical,EWS-022_Value,EWS-022_Score,EWS-022_Critical,EWS-023_Value,EWS-023_Score,EWS-023_Critical,EWS-024_Value,EWS-024_Score,EWS-024_Critical,EWS-025_Value,EWS-025_Score,EWS-025_Critical,EWS-026_Value,EWS-026_Score,EWS-026_Critical,EWS-027_Value,EWS-027_Score,EWS-027_Critical,EWS-028_Value,EWS-028_Score,EWS-028_Critical,EWS-029_Value,EWS-029_Score,EWS-029_Critical,EWS-030_Value,EWS-030_Score,EWS-030_Critical,EWS-031_Value,EWS-031_Score,EWS-031_Critical,EWS-032_Value,EWS-032_Score,EWS-032_Critical,EWS-033_Value,EWS-033_Score,EWS-033_Critical,EWS-034_Value,EWS-034_Score,EWS-034_Critical,EWS-035_Value,EWS-035_Score,EWS-035_Critical,EWS-036_Value,EWS-036_Score,EWS-036_Critical,EWS-037_Value,EWS-037_Score,EWS-037_Critical,EWS-038_Value,EWS-038_Score,EWS-038_Critical,EWS-039_Value,EWS-039_Score,EWS-039_Critical,EWS-040_Value,EWS-040_Score,EWS-040_Critical,EWS-041_Value,EWS-041_Score,EWS-041_Critical,EWS-042_Value,EWS-042_Score,EWS-042_Critical,EWS-043_Value,EWS-043_Score,EWS-043_Critical,Overall_Normalized_Score,Critical_Indicator_Override,Critical_Combination_Override,Critical_Combination,Risk_Band,Final_Status
BORR-0054,"Prakash, Sarma and Varughese",VSPQVJBHLMTBAGJGY243901,YIJKD1126P,Trading,Vadodara,Healthy,A,130.76,334.18,152.86,90.5,56.53,55.95,25,False,1,25,False,4.47,0,False,0,0,False,5.2,25,False,1.51,0,False,-10.59,0,False,2.21,50,False,4.34,0,False,18.17,50,False,13.98,25,False,14.6,25,False,12.21,0,False,0.0,0,False,8.05,25,False,0,0,False,1,25,False,0,0.0,False,-4.68,0,False,False,0,False,False,0,False,5.9,25,False,4.77,0,False,13.25,25,False,False,0,False,0,0,False,False,0,False,0,0,False,False,0,False,10.81,50,False,0,0.0,False,1,20.0,False,1,25,False,81.9,0,False,0,0.0,False,False,0,False,0,0.0,False,21.44,75,False,1.17,0,False,2.32,0,False,2.15,0,False,1.33,25,False,1.83,25,False,12.674418604651162,False,False,,Green,Green
BORR-0055,Dara-Kota,CMXBNAOCLKSNSMWUN403578,DMAKF8538W,Infrastructure,Hyderabad,Healthy,AA,353.85,508.26,290.83,165.23,39.41,52.63,25,False,0,0,False,0.0,0,False,0,0,False,2.94,0,False,12.22,50,False,-13.3,0,False,0.43,25,False,4.52,0,False,3.01,0,False,12.32,25,False,13.75,25,False,13.24,0,False,17.68,50,False,4.02,0,False,0,0,False,0,0,False,0,0.0,False,-6.81,0,False,False,0,False,False,0,False,-1.72,0,False,6.66,25,False,15.37,50,False,False,0,False,1,25,False,False,0,False,2,75,False,False,0,False,2.83,0,False,0,0.0,False,0,0.0,False,2,25,False,88.57,0,False,0,0.0,False,False,0,False,0,0.0,False,0.0,0,False,7.09,25,False,11.04,50,False,2.01,0,False,1.5,25,False,1.78,25,False,12.209302325581396,False,False,,Green,Green
BORR-0056,Bhatt LLC,XKHKYFCQLUDQQGYLL862712,UEHDE5193G,Engineering,Pune,Watch,BBB+,158.85,460.02,189.26,133.48,65.12,70.45,50,False,1,25,False,2.06,0,False,1,50,False,18.93,50,False,9.56,25,False,1.71,0,False,-3.36,50,False,19.15,50,False,6.01,25,False,11.7,25,False,20.82,50,False,1.89,0,False,1.82,0,False,17.0,50,False,0,0,False,0,0,False,0,0.0,False,-3.64,0,False,False,0,False,False,0,False,31.44,75,False,0.07,0,False,0.0,0,False,False,0,False,1,25,False,False,0,False,1,50,False,False,0,False,0.0,0,False,2,40.0,False,0,0.0,False,2,25,False,74.27,0,False,0,0.0,False,False,0,False,1,20.0,False,18.94,50,False,7.83,25,False,10.99,50,False,1.39,50,False,1.96,25,False,1.61,25,False,21.162790697674417,False,True,Stretched debtors + rising provisions,Yellow,Critical
BORR-0057,Karpe PLC,YSYSOVSULUTKUKEOC591699,OUJZI1920L,Renewable Energy,Coimbatore,Watch,BBB+,17.03,78.32,15.29,37.82,38.71,75.6,50,False,2,50,False,1.44,0,False,0,0,False,16.71,50,False,17.79,50,False,-7.9,0,False,-2.02,50,False,15.33,50,False,22.04,50,False,22.77,50,False,11.68,25,False,3.71,0,False,13.97,25,False,6.5,25,False,0,0,False,2,25,False,0,0.0,False,-9.07,0,False,True,100,False,False,0,False,19.62,50,False,12.7,50,False,17.22,50,False,False,0,False,0,0,False,False,0,False,1,50,False,False,0,False,11.03,50,False,0,0.0,False,1,20.0,False,3,25,False,67.98,0,False,0,0.0,False,False,0,False,0,0.0,False,1.47,0,False,17.81,50,False,8.98,25,False,1.93,25,False,2.34,50,False,1.58,25,False,24.88372093023256,False,True,Stretched debtors + rising provisions,Yellow,Critical
BORR-0058,Amble Inc,TTQMOSRZLXBOZSUGK734394,PQEBO2695Z,Manufacturing,Gurugram,Healthy,AAA,20.54,133.06,24.5,58.69,52.17,63.05,25,False,0,0,False,5.99,25,False,0,0,False,13.1,25,False,11.98,50,False,-1.6,0,False,0.3,25,False,11.74,25,False,-3.9,0,False,6.46,25,False,22.93,50,False,21.6,0,False,0.79,0,False,10.47,50,False,0,0,False,1,25,False,1,25.0,False,4.75,0,False,False,0,False,False,0,False,14.36,25,False,4.95,0,False,14.56,25,False,False,0,False,0,0,False,False,0,False,0,0,False,False,0,False,17.06,50,False,0,0.0,False,0,0.0,False,1,25,False,82.16,0,False,0,0.0,False,False,0,False,0,0.0,False,6.62,25,False,9.51,25,False,0.08,0,False,2.28,0,False,1.6,25,False,1.99,25,False,13.372093023255815,False,True,Stretched debtors + rising provisions,Green,Critical
BORR-0059,"Bhargava, Karnik and Bir",QQTFLLJMLNYKVTBZU778748,KCKDR7333J,Infrastructure,Chennai,Watch,BBB+,156.62,252.46,135.74,41.33,71.19,59.21,25,False,1,25,False,11.27,50,False,2,75,False,7.1,25,False,5.95,25,False,-17.59,0,False,-1.4,25,False,3.54,0,False,17.19,50,False,22.36,50,False,26.21,50,False,21.49,0,False,23.6,50,False,5.38,25,False,0,0,False,0,0,False,0,0.0,False,-1.58,0,False,True,100,False,False,0,False,22.75,50,False,0.18,0,False,14.22,25,False,False,0,False,0,0,False,False,0,False,2,75,False,True,100,False,9.1,25,False,4,80.0,False,1,20.0,False,2,25,False,78.03,0,False,2,40.0,False,False,0,False,0,0.0,False,17.09,50,False,3.92,0,False,9.22,25,False,1.67,25,False,2.01,50,False,1.67,25,False,27.674418604651162,False,True,Non-core repayment source + rising unsecured loans,Yellow,Critical
BORR-0060,Narayanan Inc,LJUWVMETLWCJRMUZK952686,EVWXV9624C,Power,Surat,Watch,A-,353.68,480.85,324.07,128.23,68.52,69.66,25,False,0,0,False,0.99,0,False,0,0,False,20.3,50,False,12.11,50,False,-1.2,0,False,-2.03,50,False,24.48,50,False,28.35,50,False,22.19,50,False,22.62,50,False,24.39,0,False,17.45,50,False,12.68,50,False,1,25,False,1,25,False,0,0.0,False,-5.23,0,False,False,0,False,False,0,False,21.8,50,False,6.97,25,False,17.7,50,False,False,0,False,1,25,False,False,0,False,4,100,True,False,0,False,7.05,25,False,0,0.0,False,1,20.0,False,2,25,False,74.87,0,False,1,20.0,False,False,0,False,1,20.0,False,6.93,25,False,6.57,25,False,18.44,50,False,2.01,0,False,2.22,50,False,1.48,50,False,25.232558139534884,True,True,Stretched debtors + rising provisions,Yellow,Critical
BORR-0061,"Khanna, Mallick and Sunder",GHEECJZDLQYRXQBVK903531,TETME3658F,Manufacturing,Gurugram,Healthy,AA-,37.43,112.26,41.26,23.92,69.64,62.44,25,False,1,25,False,0.35,0,False,0,0,False,11.83,25,False,11.65,50,False,1.43,0,False,-0.2,25,False,-1.09,0,False,29.75,50,False,-2.83,0,False,5.59,25,False,0.0,0,False,13.39,25,False,7.63,25,False,0,0,False,0,0,False,0,0.0,False,0.08,0,False,False,0,False,False,0,False,8.63,25,False,1.74,0,False,8.96,25,False,True,100,False,2,50,False,False,0,False,0,0,False,False,0,False,1.01,0,False,2,40.0,False,0,0.0,False,0,0,False,84.69,0,False,0,0.0,False,False,0,False,1,20.0,False,7.06,25,False,2.42,0,False,4.52,0,False,1.93,25,False,1.23,25,False,1.81,25,False,14.767441860465116,False,True,Non-core repayment source + rising unsecured loans,Green,Critical
BORR-0062,Zacharia and Sons,HOTJYXZOLHRHJZZPG485709,VSOOY5616Y,Textiles,Ahmedabad,Watch,BBB,86.16,150.56,87.73,24.89,60.15,54.76,25,False,0,0,False,0.0,0,False,1,50,False,10.2,25,False,3.93,0,False,-15.83,0,False,-3.56,50,False,11.11,25,False,23.2,50,False,4.89,0,False,14.76,25,False,18.16,0,False,24.81,50,False,9.65,25,False,0,0,False,0,0,False,0,0.0,False,-5.88,0,False,False,0,False,False,0,False,12.07,25,False,6.2,25,False,15.76,50,False,False,0,False,1,25,False,False,0,False,0,0,False,False,0,False,1.84,0,False,0,0.0,False,0,0.0,False,3,25,False,78.16,0,False,0,0.0,False,False,0,False,0,0.0,False,16.56,50,False,17.21,50,False,17.81,50,False,1.81,25,False,1.93,25,False,1.74,25,False,16.27906976744186,False,True,Stretched debtors + rising provisions,Green,Critical
BORR-0063,"Solanki, Kibe and Solanki",BUPLRDWQLDJCYFIOQ254506,NCHOL1436N,Textiles,Mumbai,Healthy,AA,33.36,59.96,38.38,25.81,54.82,58.62,25,False,2,50,False,3.68,0,False,0,0,False,22.15,50,False,4.63,0,False,-27.77,0,False,-4.14,50,False,3.35,0,False,13.54,25,False,3.82,0,False,22.68,50,False,3.65,0,False,0.0,0,False,2.81,0,False,0,0,False,1,25,False,0,0.0,False,-2.03,0,False,True,100,False,False,0,False,7.24,25,False,17.42,50,False,0.0,0,False,False,0,False,0,0,False,False,0,False,0,0,False,False,0,False,9.88,25,False,0,0.0,False,0,0.0,False,1,25,False,78.71,0,False,0,0.0,False,False,0,False,1,20.0,False,1.14,0,False,0.0,0,False,7.13,25,False,2.22,0,False,1.3,25,False,1.73,25,False,13.837209302325581,False,False,,Green,Green
BORR-0064,Gupta-Chandra,WUKZEEBJLPWEYWPOT105506,CAIGE9991X,Auto Components,Jaipur,Healthy,AAA,33.32,54.81,40.92,15.41,61.39,51.35,25,False,0,0,False,5.01,25,False,0,0,False,11.35,25,False,0.0,0,False,0.27,0,False,-0.38,25,False,4.29,0,False,-1.46,0,False,-1.09,0,False,16.19,50,False,19.0,0,False,1.63,0,False,9.94,25,False,0,0,False,0,0,False,0,0.0,False,0.4,0,False,True,100,False,False,0,False,8.86,25,False,0.72,0,False,2.0,0,False,False,0,False,1,25,False,False,0,False,0,0,False,False,0,False,1.96,0,False,0,0.0,False,0,0.0,False,3,25,False,85.54,0,False,1,20.0,False,False,0,False,0,0.0,False,2.0,0,False,0.0,0,False,20.81,75,False,2.02,0,False,1.46,25,False,1.97,25,False,11.511627906976743,False,False,,Green,Green
BORR-0065,Sankar LLC,ZTOCDPTRLAUQSHWEJ550089,ATLHS7825F,Chemicals,Surat,Healthy,A,109.87,408.51,119.52,78.7,68.41,49.25,0,False,0,0,False,3.01,0,False,0,0,False,17.75,50,False,3.91,0,False,-15.37,0,False,-1.8,25,False,8.74,25,False,-1.9,0,False,-0.52,0,False,2.67,0,False,18.94,0,False,3.13,0,False,17.22,50,False,0,0,False,1,25,False,0,0.0,False,-6.82,0,False,False,0,False,False,0,False,12.71,25,False,4.57,0,False,2.7,0,False,False,0,False,0,0,False,False,0,False,1,50,False,False,0,False,4.71,0,False,1,20.0,False,0,0.0,False,0,0,False,83.71,0,False,1,20.0,False,False,0,False,0,0.0,False,8.39,25,False,0.0,0,False,12.92,50,False,2.04,0,False,1.61,25,False,1.69,25,False,9.651162790697674,False,False,,Green,Green
BORR-0066,Roy-Sibal,RAMPBUMLLIXALZCLH868544,VUDYS6447E,Pharmaceuticals,Mumbai,Healthy,A+,141.31,703.62,134.12,235.09,52.61,47.6,0,False,1,25,False,7.96,25,False,0,0,False,16.34,50,False,1.98,0,False,-6.11,0,False,-4.48,50,False,3.61,0,False,13.22,25,False,2.27,0,False,17.51,50,False,6.58,0,False,11.24,25,False,0.0,0,False,0,0,False,1,25,False,0,0.0,False,-4.68,0,False,False,0,False,False,0,False,0.85,0,False,10.03,50,False,13.33,25,False,True,100,False,1,25,False,False,0,False,1,50,False,False,0,False,0.0,0,False,0,0.0,False,2,40.0,False,1,25,False,91.99,0,False,0,0.0,False,False,0,False,0,0.0,False,2.53,0,False,0.0,0,False,13.39,50,False,1.92,25,False,1.56,25,False,1.75,25,False,16.627906976744185,False,True,Non-core repayment source + rising unsecured loans,Green,Critical
BORR-0067,"Bhagat, Chaudhari and Bhat",PUFZECWYLOBJGBZGB430926,JQMRP5150B,Renewable Energy,Noida,Healthy,A,44.41,168.68,43.02,71.3,67.35,43.4,0,False,0,0,False,4.35,0,False,0,0,False,0.0,0,False,14.94,50,False,1.88,0,False,-0.99,25,False,16.86,50,False,-1.52,0,False,10.35,25,False,12.0,25,False,10.56,0,False,20.72,50,False,11.99,50,False,0,0,False,0,0,False,0,0.0,False,-2.31,0,False,False,0,False,False,0,False,11.33,25,False,6.53,25,False,8.83,25,False,False,0,False,0,0,False,False,0,False,0,0,False,False,0,False,0.05,0,False,1,20.0,False,0,0.0,False,2,25,False,85.37,0,False,0,0.0,False,False,0,False,0,0.0,False,22.11,75,False,0.0,0,False,9.39,25,False,1.96,25,False,1.59,25,False,1.77,25,False,13.255813953488373,False,True,Stretched debtors + rising provisions,Green,Critical
BORR-0068,Nori-Chopra,ZLNMXOMKLFPWPLZQI940064,CXNCN3956R,Logistics,Chennai,Healthy,AAA,295.44,494.49,305.85,224.02,51.06,51.77,25,False,0,0,False,0.93,0,False,0,0,False,23.77,50,False,0.0,0,False,0.07,0,False,-4.93,50,False,14.98,25,False,8.69,25,False,9.47,25,False,0.0,0,False,5.37,0,False,19.54,50,False,2.61,0,False,0,0,False,0,0,False,0,0.0,False,-11.35,0,False,False,0,False,False,0,False,-5.16,25,False,1.74,0,False,11.64,25,False,False,0,False,0,0,False,False,0,False,1,50,False,False,0,False,0.8,0,False,0,0.0,False,1,20.0,False,3,25,False,72.07,0,False,0,0.0,False,False,0,False,0,0.0,False,9.9,25,False,0.09,0,False,6.12,25,False,2.06,0,False,1.35,25,False,1.86,25,False,11.511627906976743,False,True,Non-core repayment source + rising unsecured loans,Green,Critical
BORR-0069,Handa and Sons,WOLOBXLTLNIUZBCVU525942,LQZXV3621A,Renewable Energy,Pune,Healthy,AA+,98.73,260.25,85.2,79.65,77.43,47.69,0,False,0,0,False,1.97,0,False,1,50,False,5.36,25,False,1.85,0,False,-19.8,0,False,1.09,25,False,9.98,25,False,8.67,25,False,-6.49,0,False,26.75,50,False,4.18,0,False,5.11,25,False,0.0,0,False,0,0,False,0,0,False,0,0.0,False,-12.68,0,False,False,0,False,True,100,False,2.99,0,False,2.02,0,False,9.88,25,False,False,0,False,0,0,False,False,0,False,0,0,False,False,0,False,3.67,0,False,0,0.0,False,1,20.0,False,0,0,False,92.02,0,False,1,20.0,False,False,0,False,3,60.0,False,6.64,25,False,0.0,0,False,16.39,50,False,2.02,0,False,1.94,25,False,1.73,25,False,13.372093023255815,False,True,Stretched debtors + rising provisions,Green,Critical
BORR-0070,"Sen, Dey and Sami",LMSBTEVOLLLOYCSEQ484774,MKUIH2858A,Food Processing,Vadodara,Watch,BBB+,19.33,95.1,16.25,16.5,44.3,71.59,50,False,2,50,False,7.76,25,False,1,50,False,25.23,50,False,12.66,50,False,-11.99,0,False,-1.49,25,False,11.96,25,False,31.05,75,False,-7.31,0,False,27.91,50,False,0.0,0,False,13.74,25,False,11.86,50,False,0,0,False,0,0,False,2,50.0,False,-13.07,0,False,False,0,False,False,0,False,27.4,50,False,13.21,50,False,17.88,50,False,False,0,False,1,25,False,False,0,False,1,50,False,False,0,False,21.06,75,False,1,20.0,False,1,20.0,False,2,25,False,79.6,0,False,1,20.0,False,False,0,False,0,0.0,False,10.24,50,False,2.95,0,False,13.18,50,False,1.73,25,False,1.99,25,False,1.5,25,False,26.3953488372093,False,True,Stretched debtors + rising provisions,Yellow,Critical
BORR-0071,Mallick Group,TJWPGDECLOFWOCZVK800280,LWCRR5757J,Infrastructure,Gurugram,Healthy,AA+,66.14,260.19,57.41,109.6,42.88,57.74,25,False,0,0,False,11.28,50,False,0,0,False,11.55,25,False,3.21,0,False,-5.48,0,False,0.28,25,False,-8.52,0,False,15.8,50,False,6.58,25,False,4.36,0,False,7.47,0,False,7.62,25,False,0.0,0,False,1,25,False,0,0,False,0,0.0,False,3.72,0,False,False,0,False,False,0,False,11.37,25,False,2.66,0,False,13.85,25,False,False,0,False,0,0,False,False,0,False,0,0,False,False,0,False,0.0,0,False,1,20.0,False,0,0.0,False,0,0,False,82.7,0,False,0,0.0,False,False,0,False,1,20.0,False,0.0,0,False,8.39,25,False,0.91,0,False,1.97,25,False,1.25,25,False,1.55,25,False,10.232558139534884,False,True,Non-core repayment source + rising unsecured loans,Green,Critical
BORR-0072,Borra Group,GZEHZPALLRSLOZRET190403,CJMWX8842Q,Construction,Ahmedabad,Watch,A-,473.92,843.9,449.48,361.02,73.46,59.12,25,False,1,25,False,8.26,25,False,2,75,False,3.87,0,False,6.7,25,False,-15.36,0,False,-5.11,75,False,1.74,0,False,9.13,25,False,15.26,50,False,18.29,50,False,11.61,0,False,6.54,25,False,17.06,50,False,1,25,False,2,25,False,0,0.0,False,-16.08,0,False,False,0,False,False,0,False,18.49,50,False,12.88,50,False,17.37,50,False,False,0,False,2,50,False,False,0,False,0,0,False,False,0,False,5.87,25,False,1,20.0,False,0,0.0,False,6,50,False,80.9,0,False,1,20.0,False,False,0,False,0,0.0,False,2.64,0,False,17.83,50,False,0.0,0,False,1.52,25,False,2.39,50,False,1.65,25,False,22.441860465116278,False,True,Payment defaults + stretched creditors,Yellow,Critical
BORR-0073,"Chaudhari, Bedi and Zachariah",VQLEYRUSLFYENQBDQ260448,JFFKW4694L,Steel,Coimbatore,Watch,BBB+,32.97,174.89,39.39,45.64,79.75,67.14,25,False,2,50,False,9.71,25,False,1,50,False,5.92,25,False,5.62,25,False,-15.91,0,False,-1.14,25,False,22.95,50,False,15.86,50,False,23.47,50,False,4.77,0,False,29.84,0,False,31.23,75,False,18.02,50,False,0,0,False,0,0,False,1,25.0,False,0.16,0,False,False,0,False,False,0,False,15.75,50,False,11.79,50,False,23.78,50,False,False,0,False,0,0,False,False,0,False,0,0,False,False,0,False,15.1,50,False,0,0.0,False,2,40.0,False,4,25,False,72.67,0,False,0,0.0,False,False,0,False,0,0.0,False,12.33,50,False,9.38,25,False,9.05,25,False,1.96,25,False,1.39,25,False,1.53,25,False,22.441860465116278,False,True,Non-core repayment source + rising unsecured loans,Yellow,Critical
BORR-0074,Chander and Sons,JTRCQUFSLSEFVTXTK983456,SBACB5336U,Chemicals,Bengaluru,Watch,BBB,217.51,866.66,232.07,420.09,73.35,58.15,25,False,2,50,False,7.92,25,False,1,50,False,22.46,50,False,0.66,0,False,-3.09,0,False,-3.15,50,False,21.93,50,False,15.78,50,False,8.13,25,False,22.36,50,False,0.0,0,False,22.03,50,False,14.74,50,False,2,25,False,1,25,False,0,0.0,False,-13.16,0,False,False,0,False,False,0,False,17.44,50,False,13.93,50,False,24.27,50,False,False,0,False,1,25,False,False,0,False,1,50,False,False,0,False,14.91,50,False,0,0.0,False,0,0.0,False,3,25,False,83.96,0,False,0,0.0,False,False,0,False,0,0.0,False,19.11,50,False,12.61,50,False,5.02,25,False,1.95,25,False,2.4,50,False,1.64,25,False,25.58139534883721,False,True,Stretched debtors + rising provisions,Yellow,Critical
BORR-0075,Ray Group,JPHZZVMJLOCWBFONP587002,GKTEK6231X,Renewable Energy,Gurugram,Healthy,A,9.02,50.0,8.41,23.06,52.27,52.9,25,False,0,0,False,5.77,25,False,0,0,False,0.0,0,False,9.38,25,False,-15.43,0,False,1.81,25,False,4.11,0,False,3.56,0,False,0.98,0,False,5.9,25,False,20.66,0,False,0.0,0,False,16.08,50,False,0,0,False,0,0,False,0,0.0,False,-2.06,0,False,False,0,False,False,0,False,15.03,50,False,9.71,25,False,1.56,0,False,False,0,False,0,0,False,False,0,False,0,0,False,False,0,False,3.26,0,False,0,0.0,False,0,0.0,False,3,25,False,86.98,0,False,0,0.0,False,False,0,False,0,0.0,False,17.3,50,False,2.7,0,False,0.0,0,False,2.18,0,False,1.55,25,False,1.79,25,False,8.720930232558139,False,False,,Green,Green
BORR-0076,Kala-Rattan,DIOHEDBJLMTNHFKSX427905,GYFPQ8648P,Trading,Chennai,Healthy,AA-,147.32,412.36,153.53,142.92,59.87,51.3,25,False,1,25,False,15.77,50,False,0,0,False,1.63,0,False,5.98,25,False,-10.83,0,False,-4.3,50,False,8.81,25,False,14.08,25,False,9.8,25,False,9.47,25,False,3.09,0,False,0.0,0,False,12.76,50,False,0,0,False,0,0,False,1,25.0,False,4.2,0,False,False,0,False,False,0,False,11.87,25,False,11.0,50,False,0.0,0,False,False,0,False,0,0,False,False,0,False,0,0,False,False,0,False,8.89,25,False,0,0.0,False,1,20.0,False,1,25,False,92.23,0,False,1,20.0,False,False,0,False,0,0.0,False,0.0,0,False,13.14,50,False,3.97,0,False,2.29,0,False,1.65,25,False,1.81,25,False,14.30232558139535,False,True,Stretched debtors + rising provisions,Green,Critical
BORR-0077,Gala Group,BBJPTUVPLJRADNEIX483545,YMLBM1838S,Auto Components,Coimbatore,Healthy,AA,81.35,197.76,89.64,96.57,44.73,49.9,0,False,0,0,False,1.3,0,False,1,50,False,5.66,25,False,2.53,0,False,-13.25,0,False,-1.16,25,False,-9.77,0,False,-0.24,0,False,-1.42,0,False,6.51,25,False,6.38,0,False,17.6,50,False,18.38,50,False,0,0,False,0,0,False,0,0.0,False,-9.34,0,False,False,0,False,False,0,False,11.0,25,False,4.66,0,False,6.92,25,False,False,0,False,0,0,False,False,0,False,0,0,False,False,0,False,0.0,0,False,0,0.0,False,0,0.0,False,0,0,False,77.66,0,False,0,0.0,False,False,0,False,0,0.0,False,3.81,0,False,5.4,25,False,1.49,0,False,2.17,0,False,1.53,25,False,1.56,25,False,8.13953488372093,False,True,Non-core repayment source + rising unsecured loans,Green,Critical
BORR-0078,Ramakrishnan LLC,VTDEDMLZLKRLYEGTQ520884,QBBBE6456Z,Steel,Kolkata,Healthy,A+,55.17,134.42,51.32,41.35,60.97,57.1,25,False,1,25,False,3.62,0,False,1,50,False,0.32,0,False,1.15,0,False,-7.58,0,False,-1.64,25,False,-2.44,0,False,-0.8,0,False,7.38,25,False,24.53,50,False,11.03,0,False,7.54,25,False,0.27,0,False,0,0,False,1,25,False,0,0.0,False,-0.95,0,False,False,0,False,False,0,False,4.93,0,False,3.49,0,False,3.8,0,False,False,0,False,0,0,False,False,0,False,0,0,False,False,0,False,6.92,25,False,0,0.0,False,2,40.0,False,1,25,False,85.61,0,False,1,20.0,False,False,0,False,0,0.0,False,21.44,75,False,0.84,0,False,2.31,0,False,1.95,25,False,1.7,25,False,1.87,25,False,11.86046511627907,False,True,Payment defaults + stretched creditors,Green,Critical
BORR-0079,Mangal-Sampath,TXJSKQQRLPWSJPALK806537,DNSJZ1436T,Infrastructure,Kolkata,Healthy,AA-,44.58,198.69,46.47,94.57,48.28,46.04,0,False,0,0,False,0.34,0,False,0,0,False,10.98,25,False,7.09,25,False,-16.93,0,False,0.93,25,False,8.77,25,False,16.33,50,False,9.55,25,False,23.27,50,False,12.33,0,False,21.46,50,False,10.42,50,False,0,0,False,0,0,False,0,0.0,False,-4.24,0,False,False,0,False,False,0,False,14.51,25,False,13.68,50,False,18.0,50,False,False,0,False,0,0,False,False,0,False,0,0,False,False,0,False,9.21,25,False,0,0.0,False,0,0.0,False,1,25,False,80.66,0,False,0,0.0,False,False,0,False,0,0.0,False,2.39,0,False,6.43,25,False,0.0,0,False,1.5,25,False,1.35,25,False,1.81,25,False,13.953488372093023,False,True,Stretched debtors + rising provisions,Green,Critical
BORR-0080,"Sur, Dubey and Gupta",FQUXTYMELVHBSWDGA562462,KNENW4340N,Trading,Coimbatore,Watch,BBB+,20.52,50.0,24.85,11.48,73.75,63.45,25,False,1,25,False,7.63,25,False,2,75,False,7.82,25,False,9.88,25,False,-19.86,0,False,-3.62,50,False,16.81,50,False,8.61,25,False,12.25,25,False,18.36,50,False,14.54,0,False,16.52,50,False,4.55,0,False,0,0,False,0,0,False,3,75.0,False,-3.86,0,False,False,0,False,False,0,False,10.47,25,False,13.77,50,False,23.9,50,False,False,0,False,0,0,False,False,0,False,0,0,False,True,100,False,8.49,25,False,0,0.0,False,0,0.0,False,2,25,False,73.93,0,False,1,20.0,False,False,0,False,0,0.0,False,10.05,50,False,7.93,25,False,13.85,50,False,1.57,25,False,2.2,50,False,1.91,25,False,24.302325581395348,False,True,Stretched debtors + rising provisions,Yellow,Critical
BORR-0081,Kalla-Bhardwaj,RKVPQMKFLORKRLVYX813813,UZWIT8932G,Logistics,Bengaluru,Stressed,BBB-,110.57,145.52,95.9,58.88,48.95,81.58,50,False,0,0,False,12.76,50,False,1,50,False,29.15,50,False,13.26,50,False,-22.97,0,False,-4.01,50,False,17.03,50,False,9.13,25,False,21.22,50,False,47.97,75,False,20.9,0,False,43.99,75,False,30.51,100,False,2,25,False,1,25,False,1,25.0,False,-14.84,0,False,True,100,False,False,0,False,41.51,75,False,1.53,0,False,15.26,50,False,False,0,False,0,0,False,False,0,False,0,0,False,False,0,False,28.43,75,False,4,80.0,False,1,20.0,False,5,25,False,73.6,0,False,1,20.0,False,False,0,False,1,20.0,False,11.31,50,False,21.02,75,False,14.35,50,False,0.9,100,True,3.08,75,False,1.38,50,False,37.55813953488372,True,True,Stretched debtors + rising provisions,Yellow,Critical
