Borrower_ID,Indicator_ID,Indicator_Name,Category,Score,Severity,Critical_Indicator,Final_Status
BORR-0052,EWS-042,Leverage,Leverage,50.0,Medium,False,Green
BORR-0053,EWS-005,Non-Core Repayment Source,Repayment Behaviour,50.0,Medium,True,Critical
BORR-0053,EWS-006,Stock / Inventory Variance,Operations,50.0,Medium,False,Critical
BORR-0053,EWS-015,Finance Cost Growth Gap,Financial Performance,50.0,Medium,False,Critical
BORR-0053,EWS-028,Litigation,Legal,50.0,Medium,True,Critical
BORR-0053,CRITICAL-COMBO,Non-core repayment source + rising unsecured loans,Critical Combination,100.0,Critical,True,Critical
BORR-0054,EWS-008,EBITDA Margin Deterioration,Financial Performance,50.0,Medium,False,Green
BORR-0054,EWS-010,Increase in Inventory Days,Working Capital,50.0,Medium,False,Green
BORR-0054,EWS-030,Sector Growth Gap,Sector Risk,50.0,Medium,False,Green
BORR-0054,EWS-038,Carbon Emission Increase,Climate Risk,75.0,High,False,Green
BORR-0055,EWS-006,Stock / Inventory Variance,Operations,50.0,Medium,False,Green
BORR-0055,EWS-014,Increase in Unsecured Loans,Leverage,50.0,Medium,True,Green
BORR-0055,EWS-024,Related Party Transaction Increase,Governance,50.0,Medium,False,Green
BORR-0055,EWS-028,Litigation,Legal,75.0,High,True,Green
BORR-0055,EWS-040,Inventory Valuation Change,Financial Reporting,50.0,Medium,False,Green
BORR-0056,EWS-001,High Bank Utilization,Liquidity,50.0,Medium,False,Critical
BORR-0056,EWS-004,Payment Defaults,Repayment Behaviour,50.0,Medium,True,Critical
BORR-0056,EWS-005,Non-Core Repayment Source,Repayment Behaviour,50.0,Medium,True,Critical
BORR-0056,EWS-008,EBITDA Margin Deterioration,Financial Performance,50.0,Medium,False,Critical
BORR-0056,EWS-009,Increase in Debtor Days,Working Capital,50.0,Medium,True,Critical
BORR-0056,EWS-012,Increase in Provisions,Financial Performance,50.0,Medium,True,Critical
BORR-0056,EWS-015,Finance Cost Growth Gap,Financial Performance,50.0,Medium,False,Critical
BORR-0056,EWS-022,Promoter Pledge,Promoter,75.0,High,True,Critical
BORR-0056,EWS-028,Litigation,Legal,50.0,Medium,True,Critical
BORR-0056,EWS-031,Adverse News,External Risk,40.0,Medium,False,Critical
BORR-0056,EWS-038,Carbon Emission Increase,Climate Risk,50.0,Medium,False,Critical
BORR-0056,EWS-040,Inventory Valuation Change,Financial Reporting,50.0,Medium,False,Critical
BORR-0056,EWS-041,DSCR,Debt Servicing,50.0,Medium,True,Critical
BORR-0056,CRITICAL-COMBO,Stretched debtors + rising provisions,Critical Combination,100.0,Critical,True,Critical
BORR-0057,EWS-001,High Bank Utilization,Liquidity,50.0,Medium,False,Critical
BORR-0057,EWS-002,Adhoc / Temporary Limit Requests,Banking Behaviour,50.0,Medium,False,Critical
BORR-0057,EWS-005,Non-Core Repayment Source,Repayment Behaviour,50.0,Medium,True,Critical
BORR-0057,EWS-006,Stock / Inventory Variance,Operations,50.0,Medium,False,Critical
BORR-0057,EWS-008,EBITDA Margin Deterioration,Financial Performance,50.0,Medium,False,Critical
BORR-0057,EWS-009,Increase in Debtor Days,Working Capital,50.0,Medium,True,Critical
BORR-0057,EWS-010,Increase in Inventory Days,Working Capital,50.0,Medium,False,Critical
BORR-0057,EWS-011,Increase in Creditor Days,Working Capital,50.0,Medium,True,Critical
BORR-0057,EWS-020,Auditor Change,Governance,100.0,Critical,False,Critical
BORR-0057,EWS-022,Promoter Pledge,Promoter,50.0,Medium,True,Critical
BORR-0057,EWS-023,Promoter Holding Decline,Promoter,50.0,Medium,False,Critical
BORR-0057,EWS-024,Related Party Transaction Increase,Governance,50.0,Medium,False,Critical
BORR-0057,EWS-028,Litigation,Legal,50.0,Medium,True,Critical
BORR-0057,EWS-030,Sector Growth Gap,Sector Risk,50.0,Medium,False,Critical
BORR-0057,EWS-039,Depreciation Change,Financial Performance,50.0,Medium,False,Critical
BORR-0057,EWS-042,Leverage,Leverage,50.0,Medium,False,Critical
BORR-0057,CRITICAL-COMBO,Stretched debtors + rising provisions,Critical Combination,100.0,Critical,True,Critical
BORR-0058,EWS-006,Stock / Inventory Variance,Operations,50.0,Medium,False,Critical
BORR-0058,EWS-012,Increase in Provisions,Financial Performance,50.0,Medium,True,Critical
BORR-0058,EWS-015,Finance Cost Growth Gap,Financial Performance,50.0,Medium,False,Critical
BORR-0058,EWS-030,Sector Growth Gap,Sector Risk,50.0,Medium,False,Critical
BORR-0058,CRITICAL-COMBO,Stretched debtors + rising provisions,Critical Combination,100.0,Critical,True,Critical
BORR-0059,EWS-003,Credit Facility Reduction / Decline,Banking Behaviour,50.0,Medium,False,Critical
BORR-0059,EWS-004,Payment Defaults,Repayment Behaviour,75.0,High,True,Critical
BORR-0059,EWS-010,Increase in Inventory Days,Working Capital,50.0,Medium,False,Critical
BORR-0059,EWS-011,Increase in Creditor Days,Working Capital,50.0,Medium,True,Critical
BORR-0059,EWS-012,Increase in Provisions,Financial Performance,50.0,Medium,True,Critical
BORR-0059,EWS-014,Increase in Unsecured Loans,Leverage,50.0,Medium,True,Critical
BORR-0059,EWS-020,Auditor Change,Governance,100.0,Critical,False,Critical
BORR-0059,EWS-022,Promoter Pledge,Promoter,50.0,Medium,True,Critical
BORR-0059,EWS-028,Litigation,Legal,75.0,High,True,Critical
BORR-0059,EWS-029,Business Model Change,Business Risk,100.0,Critical,False,Critical
BORR-0059,EWS-031,Adverse News,External Risk,80.0,Critical,False,Critical
BORR-0059,EWS-035,Adverse Site Visit,Operations,40.0,Medium,True,Critical
BORR-0059,EWS-038,Carbon Emission Increase,Climate Risk,50.0,Medium,False,Critical
BORR-0059,EWS-042,Leverage,Leverage,50.0,Medium,False,Critical
BORR-0059,CRITICAL-COMBO,Non-core repayment source + rising unsecured loans,Critical Combination,100.0,Critical,True,Critical
BORR-0060,EWS-005,Non-Core Repayment Source,Repayment Behaviour,50.0,Medium,True,Critical
BORR-0060,EWS-006,Stock / Inventory Variance,Operations,50.0,Medium,False,Critical
BORR-0060,EWS-008,EBITDA Margin Deterioration,Financial Performance,50.0,Medium,False,Critical
BORR-0060,EWS-009,Increase in Debtor Days,Working Capital,50.0,Medium,True,Critical
BORR-0060,EWS-010,Increase in Inventory Days,Working Capital,50.0,Medium,False,Critical
BORR-0060,EWS-011,Increase in Creditor Days,Working Capital,50.0,Medium,True,Critical
BORR-0060,EWS-012,Increase in Provisions,Financial Performance,50.0,Medium,True,Critical
BORR-0060,EWS-014,Increase in Unsecured Loans,Leverage,50.0,Medium,True,Critical
BORR-0060,EWS-015,Finance Cost Growth Gap,Financial Performance,50.0,Medium,False,Critical
BORR-0060,EWS-022,Promoter Pledge,Promoter,50.0,Medium,True,Critical
BORR-0060,EWS-024,Related Party Transaction Increase,Governance,50.0,Medium,False,Critical
BORR-0060,EWS-028,Litigation,Legal,100.0,Critical,True,Critical
BORR-0060,EWS-040,Inventory Valuation Change,Financial Reporting,50.0,Medium,False,Critical
BORR-0060,EWS-042,Leverage,Leverage,50.0,Medium,False,Critical
BORR-0060,EWS-043,Current Ratio,Liquidity,50.0,Medium,False,Critical
BORR-0060,CRITICAL-COMBO,Stretched debtors + rising provisions,Critical Combination,100.0,Critical,True,Critical
BORR-0061,EWS-006,Stock / Inventory Variance,Operations,50.0,Medium,False,Critical
BORR-0061,EWS-010,Increase in Inventory Days,Working Capital,50.0,Medium,False,Critical
BORR-0061,EWS-025,Group Company Stress,Group Risk,100.0,Critical,False,Critical
BORR-0061,EWS-026,Statutory Payment Delay,Compliance,50.0,Medium,False,Critical
BORR-0061,EWS-031,Adverse News,External Risk,40.0,Medium,False,Critical
BORR-0061,CRITICAL-COMBO,Non-core repayment source + rising unsecured loans,Critical Combination,100.0,Critical,True,Critical
BORR-0062,EWS-004,Payment Defaults,Repayment Behaviour,50.0,Medium,True,Critical
BORR-0062,EWS-008,EBITDA Margin Deterioration,Financial Performance,50.0,Medium,False,Critical
BORR-0062,EWS-010,Increase in Inventory Days,Working Capital,50.0,Medium,False,Critical
BORR-0062,EWS-014,Increase in Unsecured Loans,Leverage,50.0,Medium,True,Critical
BORR-0062,EWS-024,Related Party Transaction Increase,Governance,50.0,Medium,False,Critical
BORR-0062,EWS-038,Carbon Emission Increase,Climate Risk,50.0,Medium,False,Critical
BORR-0062,EWS-039,Depreciation Change,Financial Performance,50.0,Medium,False,Critical
BORR-0062,EWS-040,Inventory Valuation Change,Financial Reporting,50.0,Medium,False,Critical
BORR-0062,CRITICAL-COMBO,Stretched debtors + rising provisions,Critical Combination,100.0,Critical,True,Critical
BORR-0063,EWS-002,Adhoc / Temporary Limit Requests,Banking Behaviour,50.0,Medium,False,Green
BORR-0063,EWS-005,Non-Core Repayment Source,Repayment Behaviour,50.0,Medium,True,Green
BORR-0063,EWS-008,EBITDA Margin Deterioration,Financial Performance,50.0,Medium,False,Green
BORR-0063,EWS-012,Increase in Provisions,Financial Performance,50.0,Medium,True,Green
BORR-0063,EWS-020,Auditor Change,Governance,100.0,Critical,False,Green
BORR-0063,EWS-023,Promoter Holding Decline,Promoter,50.0,Medium,False,Green
BORR-0064,EWS-012,Increase in Provisions,Financial Performance,50.0,Medium,True,Green
BORR-0064,EWS-020,Auditor Change,Governance,100.0,Critical,False,Green
BORR-0064,EWS-040,Inventory Valuation Change,Financial Reporting,75.0,High,False,Green
BORR-0065,EWS-005,Non-Core Repayment Source,Repayment Behaviour,50.0,Medium,True,Green
BORR-0065,EWS-015,Finance Cost Growth Gap,Financial Performance,50.0,Medium,False,Green
BORR-0065,EWS-028,Litigation,Legal,50.0,Medium,True,Green
BORR-0065,EWS-040,Inventory Valuation Change,Financial Reporting,50.0,Medium,False,Green
BORR-0066,EWS-005,Non-Core Repayment Source,Repayment Behaviour,50.0,Medium,True,Critical
BORR-0066,EWS-008,EBITDA Margin Deterioration,Financial Performance,50.0,Medium,False,Critical
BORR-0066,EWS-012,Increase in Provisions,Financial Performance,50.0,Medium,True,Critical
BORR-0066,EWS-023,Promoter Holding Decline,Promoter,50.0,Medium,False,Critical
BORR-0066,EWS-025,Group Company Stress,Group Risk,100.0,Critical,False,Critical
BORR-0066,EWS-028,Litigation,Legal,50.0,Medium,True,Critical
BORR-0066,EWS-032,Customer Complaint Severity,Operational Risk,40.0,Medium,False,Critical
BORR-0066,EWS-040,Inventory Valuation Change,Financial Reporting,50.0,Medium,False,Critical
BORR-0066,CRITICAL-COMBO,Non-core repayment source + rising unsecured loans,Critical Combination,100.0,Critical,True,Critical
BORR-0067,EWS-006,Stock / Inventory Variance,Operations,50.0,Medium,False,Critical
BORR-0067,EWS-009,Increase in Debtor Days,Working Capital,50.0,Medium,True,Critical
BORR-0067,EWS-014,Increase in Unsecured Loans,Leverage,50.0,Medium,True,Critical
BORR-0067,EWS-015,Finance Cost Growth Gap,Financial Performance,50.0,Medium,False,Critical
BORR-0067,EWS-038,Carbon Emission Increase,Climate Risk,75.0,High,False,Critical
BORR-0067,CRITICAL-COMBO,Stretched debtors + rising provisions,Critical Combination,100.0,Critical,True,Critical
BORR-0068,EWS-005,Non-Core Repayment Source,Repayment Behaviour,50.0,Medium,True,Critical
BORR-0068,EWS-008,EBITDA Margin Deterioration,Financial Performance,50.0,Medium,False,Critical
BORR-0068,EWS-014,Increase in Unsecured Loans,Leverage,50.0,Medium,True,Critical
BORR-0068,EWS-028,Litigation,Legal,50.0,Medium,True,Critical
BORR-0068,CRITICAL-COMBO,Non-core repayment source + rising unsecured loans,Critical Combination,100.0,Critical,True,Critical
BORR-0069,EWS-004,Payment Defaults,Repayment Behaviour,50.0,Medium,True,Critical
BORR-0069,EWS-012,Increase in Provisions,Financial Performance,50.0,Medium,True,Critical
BORR-0069,EWS-021,Management Change,Governance,100.0,Critical,False,Critical
BORR-0069,EWS-037,ESG Action / Event,ESG,60.0,High,False,Critical
BORR-0069,EWS-040,Inventory Valuation Change,Financial Reporting,50.0,Medium,False,Critical
BORR-0069,CRITICAL-COMBO,Stretched debtors + rising provisions,Critical Combination,100.0,Critical,True,Critical
BORR-0070,EWS-001,High Bank Utilization,Liquidity,50.0,Medium,False,Critical
BORR-0070,EWS-002,Adhoc / Temporary Limit Requests,Banking Behaviour,50.0,Medium,False,Critical
BORR-0070,EWS-004,Payment Defaults,Repayment Behaviour,50.0,Medium,True,Critical
BORR-0070,EWS-005,Non-Core Repayment Source,Repayment Behaviour,50.0,Medium,True,Critical
BORR-0070,EWS-006,Stock / Inventory Variance,Operations,50.0,Medium,False,Critical
BORR-0070,EWS-010,Increase in Inventory Days,Working Capital,75.0,High,False,Critical
BORR-0070,EWS-012,Increase in Provisions,Financial Performance,50.0,Medium,True,Critical
BORR-0070,EWS-015,Finance Cost Growth Gap,Financial Performance,50.0,Medium,False,Critical
BORR-0070,EWS-018,External Rating Downgrade,Rating,50.0,Medium,True,Critical
BORR-0070,EWS-022,Promoter Pledge,Promoter,50.0,Medium,True,Critical
BORR-0070,EWS-023,Promoter Holding Decline,Promoter,50.0,Medium,False,Critical
BORR-0070,EWS-024,Related Party Transaction Increase,Governance,50.0,Medium,False,Critical
BORR-0070,EWS-028,Litigation,Legal,50.0,Medium,True,Critical
BORR-0070,EWS-030,Sector Growth Gap,Sector Risk,75.0,High,False,Critical
BORR-0070,EWS-038,Carbon Emission Increase,Climate Risk,50.0,Medium,False,Critical
BORR-0070,EWS-040,Inventory Valuation Change,Financial Reporting,50.0,Medium,False,Critical
BORR-0070,CRITICAL-COMBO,Stretched debtors + rising provisions,Critical Combination,100.0,Critical,True,Critical
BORR-0071,EWS-003,Credit Facility Reduction / Decline,Banking Behaviour,50.0,Medium,False,Critical
BORR-0071,EWS-010,Increase in Inventory Days,Working Capital,50.0,Medium,False,Critical
BORR-0071,CRITICAL-COMBO,Non-core repayment source + rising unsecured loans,Critical Combination,100.0,Critical,True,Critical
BORR-0072,EWS-004,Payment Defaults,Repayment Behaviour,75.0,High,True,Critical
BORR-0072,EWS-008,EBITDA Margin Deterioration,Financial Performance,75.0,High,False,Critical
BORR-0072,EWS-011,Increase in Creditor Days,Working Capital,50.0,Medium,True,Critical
BORR-0072,EWS-012,Increase in Provisions,Financial Performance,50.0,Medium,True,Critical
BORR-0072,EWS-015,Finance Cost Growth Gap,Financial Performance,50.0,Medium,False,Critical
BORR-0072,EWS-022,Promoter Pledge,Promoter,50.0,Medium,True,Critical
BORR-0072,EWS-023,Promoter Holding Decline,Promoter,50.0,Medium,False,Critical
BORR-0072,EWS-024,Related Party Transaction Increase,Governance,50.0,Medium,False,Critical
BORR-0072,EWS-026,Statutory Payment Delay,Compliance,50.0,Medium,False,Critical
BORR-0072,EWS-033,Workforce Disruption,Operational Risk,50.0,Medium,False,Critical
BORR-0072,EWS-039,Depreciation Change,Financial Performance,50.0,Medium,False,Critical
BORR-0072,EWS-042,Leverage,Leverage,50.0,Medium,False,Critical
BORR-0072,CRITICAL-COMBO,Payment defaults + stretched creditors,Critical Combination,100.0,Critical,True,Critical
BORR-0073,EWS-002,Adhoc / Temporary Limit Requests,Banking Behaviour,50.0,Medium,False,Critical
BORR-0073,EWS-004,Payment Defaults,Repayment Behaviour,50.0,Medium,True,Critical
BORR-0073,EWS-009,Increase in Debtor Days,Working Capital,50.0,Medium,True,Critical
BORR-0073,EWS-010,Increase in Inventory Days,Working Capital,50.0,Medium,False,Critical
BORR-0073,EWS-011,Increase in Creditor Days,Working Capital,50.0,Medium,True,Critical
BORR-0073,EWS-014,Increase in Unsecured Loans,Leverage,75.0,High,True,Critical
BORR-0073,EWS-015,Finance Cost Growth Gap,Financial Performance,50.0,Medium,False,Critical
BORR-0073,EWS-022,Promoter Pledge,Promoter,50.0,Medium,True,Critical
BORR-0073,EWS-023,Promoter Holding Decline,Promoter,50.0,Medium,False,Critical
BORR-0073,EWS-024,Related Party Transaction Increase,Governance,50.0,Medium,False,Critical
BORR-0073,EWS-030,Sector Growth Gap,Sector Risk,50.0,Medium,False,Critical
BORR-0073,EWS-032,Customer Complaint Severity,Operational Risk,40.0,Medium,False,Critical
BORR-0073,EWS-038,Carbon Emission Increase,Climate Risk,50.0,Medium,False,Critical
BORR-0073,CRITICAL-COMBO,Non-core repayment source + rising unsecured loans,Critical Combination,100.0,Critical,True,Critical
BORR-0074,EWS-002,Adhoc / Temporary Limit Requests,Banking Behaviour,50.0,Medium,False,Critical
BORR-0074,EWS-004,Payment Defaults,Repayment Behaviour,50.0,Medium,True,Critical
BORR-0074,EWS-005,Non-Core Repayment Source,Repayment Behaviour,50.0,Medium,True,Critical
BORR-0074,EWS-008,EBITDA Margin Deterioration,Financial Performance,50.0,Medium,False,Critical
BORR-0074,EWS-009,Increase in Debtor Days,Working Capital,50.0,Medium,True,Critical
BORR-0074,EWS-010,Increase in Inventory Days,Working Capital,50.0,Medium,False,Critical
BORR-0074,EWS-012,Increase in Provisions,Financial Performance,50.0,Medium,True,Critical
BORR-0074,EWS-014,Increase in Unsecured Loans,Leverage,50.0,Medium,True,Critical
BORR-0074,EWS-015,Finance Cost Growth Gap,Financial Performance,50.0,Medium,False,Critical
BORR-0074,EWS-022,Promoter Pledge,Promoter,50.0,Medium,True,Critical
BORR-0074,EWS-023,Promoter Holding Decline,Promoter,50.0,Medium,False,Critical
BORR-0074,EWS-024,Related Party Transaction Increase,Governance,50.0,Medium,False,Critical
BORR-0074,EWS-028,Litigation,Legal,50.0,Medium,True,Critical
BORR-0074,EWS-030,Sector Growth Gap,Sector Risk,50.0,Medium,False,Critical
BORR-0074,EWS-038,Carbon Emission Increase,Climate Risk,50.0,Medium,False,Critical
BORR-0074,EWS-039,Depreciation Change,Financial Performance,50.0,Medium,False,Critical
BORR-0074,EWS-042,Leverage,Leverage,50.0,Medium,False,Critical
BORR-0074,CRITICAL-COMBO,Stretched debtors + rising provisions,Critical Combination,100.0,Critical,True,Critical
BORR-0075,EWS-015,Finance Cost Growth Gap,Financial Performance,50.0,Medium,False,Green
BORR-0075,EWS-022,Promoter Pledge,Promoter,50.0,Medium,True,Green
BORR-0075,EWS-038,Carbon Emission Increase,Climate Risk,50.0,Medium,False,Green
BORR-0076,EWS-003,Credit Facility Reduction / Decline,Banking Behaviour,50.0,Medium,False,Critical
BORR-0076,EWS-008,EBITDA Margin Deterioration,Financial Performance,50.0,Medium,False,Critical
BORR-0076,EWS-015,Finance Cost Growth Gap,Financial Performance,50.0,Medium,False,Critical
BORR-0076,EWS-023,Promoter Holding Decline,Promoter,50.0,Medium,False,Critical
BORR-0076,EWS-039,Depreciation Change,Financial Performance,50.0,Medium,False,Critical
BORR-0076,CRITICAL-COMBO,Stretched debtors + rising provisions,Critical Combination,100.0,Critical,True,Critical
BORR-0077,EWS-004,Payment Defaults,Repayment Behaviour,50.0,Medium,True,Critical
BORR-0077,EWS-014,Increase in Unsecured Loans,Leverage,50.0,Medium,True,Critical
BORR-0077,EWS-015,Finance Cost Growth Gap,Financial Performance,50.0,Medium,False,Critical
BORR-0077,CRITICAL-COMBO,Non-core repayment source + rising unsecured loans,Critical Combination,100.0,Critical,True,Critical
BORR-0078,EWS-004,Payment Defaults,Repayment Behaviour,50.0,Medium,True,Critical
BORR-0078,EWS-012,Increase in Provisions,Financial Performance,50.0,Medium,True,Critical
BORR-0078,EWS-032,Customer Complaint Severity,Operational Risk,40.0,Medium,False,Critical
BORR-0078,EWS-038,Carbon Emission Increase,Climate Risk,75.0,High,False,Critical
BORR-0078,CRITICAL-COMBO,Payment defaults + stretched creditors,Critical Combination,100.0,Critical,True,Critical
BORR-0079,EWS-010,Increase in Inventory Days,Working Capital,50.0,Medium,False,Critical
BORR-0079,EWS-012,Increase in Provisions,Financial Performance,50.0,Medium,True,Critical
BORR-0079,EWS-014,Increase in Unsecured Loans,Leverage,50.0,Medium,True,Critical
BORR-0079,EWS-015,Finance Cost Growth Gap,Financial Performance,50.0,Medium,False,Critical
BORR-0079,EWS-023,Promoter Holding Decline,Promoter,50.0,Medium,False,Critical
BORR-0079,EWS-024,Related Party Transaction Increase,Governance,50.0,Medium,False,Critical
BORR-0079,CRITICAL-COMBO,Stretched debtors + rising provisions,Critical Combination,100.0,Critical,True,Critical
BORR-0080,EWS-004,Payment Defaults,Repayment Behaviour,75.0,High,True,Critical
BORR-0080,EWS-008,EBITDA Margin Deterioration,Financial Performance,50.0,Medium,False,Critical
BORR-0080,EWS-009,Increase in Debtor Days,Working Capital,50.0,Medium,True,Critical
BORR-0080,EWS-012,Increase in Provisions,Financial Performance,50.0,Medium,True,Critical
BORR-0080,EWS-014,Increase in Unsecured Loans,Leverage,50.0,Medium,True,Critical
BORR-0080,EWS-018,External Rating Downgrade,Rating,75.0,High,True,Critical
BORR-0080,EWS-023,Promoter Holding Decline,Promoter,50.0,Medium,False,Critical
BORR-0080,EWS-024,Related Party Transaction Increase,Governance,50.0,Medium,False,Critical
BORR-0080,EWS-029,Business Model Change,Business Risk,100.0,Critical,False,Critical
BORR-0080,EWS-038,Carbon Emission Increase,Climate Risk,50.0,Medium,False,Critical
BORR-0080,EWS-040,Inventory Valuation Change,Financial Reporting,50.0,Medium,False,Critical
BORR-0080,EWS-042,Leverage,Leverage,50.0,Medium,False,Critical
BORR-0080,CRITICAL-COMBO,Stretched debtors + rising provisions,Critical Combination,100.0,Critical,True,Critical
BORR-0081,EWS-001,High Bank Utilization,Liquidity,50.0,Medium,False,Critical
BORR-0081,EWS-003,Credit Facility Reduction / Decline,Banking Behaviour,50.0,Medium,False,Critical
BORR-0081,EWS-004,Payment Defaults,Repayment Behaviour,50.0,Medium,True,Critical
BORR-0081,EWS-005,Non-Core Repayment Source,Repayment Behaviour,50.0,Medium,True,Critical
BORR-0081,EWS-006,Stock / Inventory Variance,Operations,50.0,Medium,False,Critical
BORR-0081,EWS-008,EBITDA Margin Deterioration,Financial Performance,50.0,Medium,False,Critical
BORR-0081,EWS-009,Increase in Debtor Days,Working Capital,50.0,Medium,True,Critical
BORR-0081,EWS-011,Increase in Creditor Days,Working Capital,50.0,Medium,True,Critical
BORR-0081,EWS-012,Increase in Provisions,Financial Performance,75.0,High,True,Critical
BORR-0081,EWS-014,Increase in Unsecured Loans,Leverage,75.0,High,True,Critical
BORR-0081,EWS-015,Finance Cost Growth Gap,Financial Performance,100.0,Critical,False,Critical
BORR-0081,EWS-020,Auditor Change,Governance,100.0,Critical,False,Critical
BORR-0081,EWS-022,Promoter Pledge,Promoter,75.0,High,True,Critical
BORR-0081,EWS-024,Related Party Transaction Increase,Governance,50.0,Medium,False,Critical
BORR-0081,EWS-030,Sector Growth Gap,Sector Risk,75.0,High,False,Critical
BORR-0081,EWS-031,Adverse News,External Risk,80.0,Critical,False,Critical
BORR-0081,EWS-038,Carbon Emission Increase,Climate Risk,50.0,Medium,False,Critical
BORR-0081,EWS-039,Depreciation Change,Financial Performance,75.0,High,False,Critical
BORR-0081,EWS-040,Inventory Valuation Change,Financial Reporting,50.0,Medium,False,Critical
BORR-0081,EWS-041,DSCR,Debt Servicing,100.0,Critical,True,Critical
BORR-0081,EWS-042,Leverage,Leverage,75.0,High,False,Critical
BORR-0081,EWS-043,Current Ratio,Liquidity,50.0,Medium,False,Critical
BORR-0081,CRITICAL-COMBO,Stretched debtors + rising provisions,Critical Combination,100.0,Critical,True,Critical
BORR-0082,EWS-005,Non-Core Repayment Source,Repayment Behaviour,50.0,Medium,True,Critical
BORR-0082,EWS-009,Increase in Debtor Days,Working Capital,50.0,Medium,True,Critical
BORR-0082,EWS-012,Increase in Provisions,Financial Performance,50.0,Medium,True,Critical
BORR-0082,EWS-028,Litigation,Legal,50.0,Medium,True,Critical
BORR-0082,EWS-040,Inventory Valuation Change,Financial Reporting,50.0,Medium,False,Critical
BORR-0082,EWS-042,Leverage,Leverage,50.0,Medium,False,Critical
BORR-0082,CRITICAL-COMBO,Stretched debtors + rising provisions,Critical Combination,100.0,Critical,True,Critical
BORR-0083,EWS-005,Non-Core Repayment Source,Repayment Behaviour,50.0,Medium,True,Critical
BORR-0083,EWS-009,Increase in Debtor Days,Working Capital,75.0,High,True,Critical
BORR-0083,EWS-011,Increase in Creditor Days,Working Capital,50.0,Medium,True,Critical
BORR-0083,EWS-012,Increase in Provisions,Financial Performance,75.0,High,True,Critical
BORR-0083,EWS-014,Increase in Unsecured Loans,Leverage,50.0,Medium,True,Critical
BORR-0083,EWS-015,Finance Cost Growth Gap,Financial Performance,50.0,Medium,False,Critical
BORR-0083,EWS-022,Promoter Pledge,Promoter,50.0,Medium,True,Critical
BORR-0083,EWS-023,Promoter Holding Decline,Promoter,50.0,Medium,False,Critical
BORR-0083,EWS-026,Statutory Payment Delay,Compliance,50.0,Medium,False,Critical
BORR-0083,EWS-027,Regulatory Event,Compliance,100.0,Critical,True,Critical
BORR-0083,EWS-030,Sector Growth Gap,Sector Risk,50.0,Medium,False,Critical
BORR-0083,EWS-032,Customer Complaint Severity,Operational Risk,60.0,High,False,Critical
BORR-0083,EWS-038,Carbon Emission Increase,Climate Risk,50.0,Medium,False,Critical
BORR-0083,EWS-039,Depreciation Change,Financial Performance,50.0,Medium,False,Critical
BORR-0083,EWS-042,Leverage,Leverage,50.0,Medium,False,Critical
BORR-0083,EWS-043,Current Ratio,Liquidity,50.0,Medium,False,Critical
BORR-0083,CRITICAL-COMBO,Stretched debtors + rising provisions,Critical Combination,100.0,Critical,True,Critical
BORR-0084,EWS-038,Carbon Emission Increase,Climate Risk,50.0,Medium,False,Green
BORR-0084,EWS-040,Inventory Valuation Change,Financial Reporting,50.0,Medium,False,Green
BORR-0085,EWS-001,High Bank Utilization,Liquidity,50.0,Medium,False,Critical
BORR-0085,EWS-002,Adhoc / Temporary Limit Requests,Banking Behaviour,75.0,High,False,Critical
BORR-0085,EWS-003,Credit Facility Reduction / Decline,Banking Behaviour,50.0,Medium,False,Critical
BORR-0085,EWS-005,Non-Core Repayment Source,Repayment Behaviour,50.0,Medium,True,Critical
BORR-0085,EWS-006,Stock / Inventory Variance,Operations,75.0,High,False,Critical
BORR-0085,EWS-008,EBITDA Margin Deterioration,Financial Performance,50.0,Medium,False,Critical
BORR-0085,EWS-009,Increase in Debtor Days,Working Capital,75.0,High,True,Critical
BORR-0085,EWS-010,Increase in Inventory Days,Working Capital,50.0,Medium,False,Critical
BORR-0085,EWS-011,Increase in Creditor Days,Working Capital,50.0,Medium,True,Critical
BORR-0085,EWS-012,Increase in Provisions,Financial Performance,75.0,High,True,Critical
BORR-0085,EWS-014,Increase in Unsecured Loans,Leverage,75.0,High,True,Critical
BORR-0085,EWS-015,Finance Cost Growth Gap,Financial Performance,50.0,Medium,False,Critical
BORR-0085,EWS-016,LC Events,Trade Finance,50.0,Medium,False,Critical
BORR-0085,EWS-017,BG Events,Trade Finance,50.0,Medium,False,Critical
BORR-0085,EWS-018,External Rating Downgrade,Rating,50.0,Medium,True,Critical
BORR-0085,EWS-022,Promoter Pledge,Promoter,75.0,High,True,Critical
BORR-0085,EWS-023,Promoter Holding Decline,Promoter,50.0,Medium,False,Critical
BORR-0085,EWS-024,Related Party Transaction Increase,Governance,75.0,High,False,Critical
BORR-0085,EWS-029,Business Model Change,Business Risk,100.0,Critical,False,Critical
BORR-0085,EWS-030,Sector Growth Gap,Sector Risk,75.0,High,False,Critical
BORR-0085,EWS-031,Adverse News,External Risk,40.0,Medium,False,Critical
BORR-0085,EWS-037,ESG Action / Event,ESG,40.0,Medium,False,Critical
BORR-0085,EWS-038,Carbon Emission Increase,Climate Risk,50.0,Medium,False,Critical
BORR-0085,EWS-039,Depreciation Change,Financial Performance,50.0,Medium,False,Critical
BORR-0085,EWS-040,Inventory Valuation Change,Financial Reporting,50.0,Medium,False,Critical
BORR-0085,EWS-041,DSCR,Debt Servicing,50.0,Medium,True,Critical
BORR-0085,EWS-042,Leverage,Leverage,75.0,High,False,Critical
